0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
05147,개금3동주민센터,138-1,4분,2020/06/04 07:10:36
05148,한국신발관,138-1,5분,2020/06/04 07:10:38
05149,개포초등학교,138-1,6분,2020/06/04 07:10:39
05150,개금주공아파트,138-1,7분,2020/06/04 07:10:41
05152,당평초등학교,138-1,8분,2020/06/04 07:10:43
05154,당감1치안센터,138-1,9분,2020/06/04 07:10:44
05158,진양교차로,138-1,1분,2020/06/04 07:10:46
05193,부암역.당감입구,138-1,2분,2020/06/04 07:10:48
05321,롯데호텔백화점(서면역),138-1,5분,2020/06/04 07:10:49
05277,서면부속상가,138-1,7분,2020/06/04 07:10:51
05253,NC서면점,138-1,8분,2020/06/04 07:10:52
05257,전포사거리,138-1,10분,2020/06/04 07:10:54
05259,경남공고(전포역),138-1,10분,2020/06/04 07:10:56
07034,문전교차로,138-1,13분,2020/06/04 07:10:57
07168,국제금융센터(부산은행역),138-1,13분,2020/06/04 07:10:59
07035,성동초등학교후문,138-1,15분,2020/06/04 07:11:00
07067,국제금융센터(부산은행역),138-1,15분,2020/06/04 07:11:02
07043,문전교차로,138-1,15분,2020/06/04 07:11:03
05356,경남공고(전포역),138-1,18분,2020/06/04 07:11:05
05357,전포사거리,138-1,19분,2020/06/04 07:11:06
05358,NC서면점,138-1,,2020/06/04 07:11:08
05190,롯데호텔백화점(서면역),138-1,7분,2020/06/04 07:11:09
05192,부암역.당감입구,138-1,8분,2020/06/04 07:11:11
05340,진양교차로,138-1,11분,2020/06/04 07:11:13
05155,당감1치안센터,138-1,11분,2020/06/04 07:11:14
05153,당평초등학교,138-1,13분,2020/06/04 07:11:16
05292,당감3동우체국,138-1,14분,2020/06/04 07:11:17
05101,개금주공아파트,138-1,16분,2020/06/04 07:11:19
05102,개포초등학교,138-1,16분,2020/06/04 07:11:21
05103,한국신발관,138-1,18분,2020/06/04 07:11:22
05104,개금3동주민센터,138-1,19분,2020/06/04 07:11:24
05108,개금역.개금초등학교,138-1,20분,2020/06/04 07:11:25
05110,냉정고개,138-1,,2020/06/04 07:11:27
15111,경남정보대(냉정역),138-1,1분,2020/06/04 07:11:28
15117,럭키아파트(주례역),138-1,2분,2020/06/04 07:11:30
15121,주례1동주민센터,138-1,4분,2020/06/04 07:11:32
15283,온골마을입구,138-1,4분,2020/06/04 07:11:33
15098,북부산세무서(감전역),138-1,5분,2020/06/04 07:11:35
15081,삼대한의원,138-1,7분,2020/06/04 07:11:37
15254,사상우체국,138-1,7분,2020/06/04 07:11:38
15073,서부시외버스터미널(사상역),138-1,12분,2020/06/04 07:11:40
15069,르네시떼,138-1,15분,2020/06/04 07:11:42
15085,감전동수문앞,138-1,18분,2020/06/04 07:11:43
15143,감전동,138-1,1분,2020/06/04 07:11:45
