0,1,2,3,4,5,6,7,8
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec,stop hour,stop min
15085,138-1,13분,2020-06-10,18,17,23,18,30
15143,138-1,15분,2020-06-10,18,17,25,18,32
15072,138-1,8분,2020-06-10,18,17,26,18,25
15255,138-1,9분,2020-06-10,18,17,28,18,26
15082,138-1,10분,2020-06-10,18,17,29,18,27
15097,138-1,12분,2020-06-10,18,17,31,18,29
15284,138-1,13분,2020-06-10,18,17,32,18,30
15122,138-1,13분,2020-06-10,18,17,34,18,30
15118,138-1,16분,2020-06-10,18,17,35,18,33
15113,138-1,1분,2020-06-10,18,17,39,18,18
5112,138-1,2분,2020-06-10,18,17,40,18,19
5146,138-1,3분,2020-06-10,18,17,42,18,20
5147,138-1,4분,2020-06-10,18,17,43,18,21
5148,138-1,5분,2020-06-10,18,17,45,18,22
5149,138-1,6분,2020-06-10,18,17,46,18,23
5150,138-1,6분,2020-06-10,18,17,48,18,23
5152,138-1,8분,2020-06-10,18,17,50,18,25
5154,138-1,9분,2020-06-10,18,17,51,18,26
5158,138-1,1분,2020-06-10,18,17,53,18,18
5193,138-1,3분,2020-06-10,18,17,54,18,20
5321,138-1,6분,2020-06-10,18,17,56,18,23
5277,138-1,8분,2020-06-10,18,17,57,18,25
5253,138-1,9분,2020-06-10,18,17,59,18,26
5257,138-1,10분,2020-06-10,18,18,0,18,28
5259,138-1,11분,2020-06-10,18,18,2,18,29
7034,138-1,2분,2020-06-10,18,18,3,18,20
7168,138-1,2분,2020-06-10,18,18,5,18,20
7035,138-1,4분,2020-06-10,18,18,6,18,22
7067,138-1,1분,2020-06-10,18,18,8,18,19
7043,138-1,2분,2020-06-10,18,18,9,18,20
5356,138-1,4분,2020-06-10,18,18,11,18,22
5357,138-1,5분,2020-06-10,18,18,12,18,23
5358,138-1,8분,2020-06-10,18,18,14,18,26
5190,138-1,6분,2020-06-10,18,18,15,18,24
5192,138-1,7분,2020-06-10,18,18,17,18,25
5340,138-1,9분,2020-06-10,18,18,18,18,27
5155,138-1,10분,2020-06-10,18,18,20,18,28
5153,138-1,12분,2020-06-10,18,18,21,18,30
5292,138-1,13분,2020-06-10,18,18,23,18,31
5101,138-1,14분,2020-06-10,18,18,25,18,32
5102,138-1,14분,2020-06-10,18,18,26,18,32
5103,138-1,16분,2020-06-10,18,18,28,18,34
5104,138-1,17분,2020-06-10,18,18,29,18,35
5108,138-1,18분,2020-06-10,18,18,31,18,36
5110,138-1,19분,2020-06-10,18,18,32,18,37
15111,138-1,20분,2020-06-10,18,18,34,18,38
15117,138-1,21분,2020-06-10,18,18,35,18,39
15121,138-1,23분,2020-06-10,18,18,37,18,41
15283,138-1,23분,2020-06-10,18,18,39,18,41
15098,138-1,24분,2020-06-10,18,18,40,18,42
15081,138-1,1분,2020-06-10,18,18,42,18,19
15254,138-1,1분,2020-06-10,18,18,43,18,19
15073,138-1,6분,2020-06-10,18,18,45,18,24
15069,138-1,9분,2020-06-10,18,18,46,18,27
15085,138-1,11분,2020-06-10,18,18,48,18,29
15143,138-1,13분,2020-06-10,18,18,49,18,31
15072,138-1,8분,2020-06-10,18,18,51,18,26
15255,138-1,9분,2020-06-10,18,18,53,18,27
15082,138-1,10분,2020-06-10,18,18,54,18,28
15097,138-1,12분,2020-06-10,18,18,56,18,30
15284,138-1,13분,2020-06-10,18,18,57,18,31
15122,138-1,13분,2020-06-10,18,18,59,18,31
15118,138-1,16분,2020-06-10,18,19,1,18,35
15115,138-1,17분,2020-06-10,18,19,2,18,36
5112,138-1,1분,2020-06-10,18,19,6,18,20
5146,138-1,3분,2020-06-10,18,19,7,18,22
5147,138-1,3분,2020-06-10,18,19,9,18,22
5148,138-1,4분,2020-06-10,18,19,10,18,23
5149,138-1,4분,2020-06-10,18,19,12,18,23
5150,138-1,5분,2020-06-10,18,19,13,18,24
5152,138-1,7분,2020-06-10,18,19,15,18,26
5154,138-1,8분,2020-06-10,18,19,16,18,27
5193,138-1,2분,2020-06-10,18,19,19,18,21
5321,138-1,5분,2020-06-10,18,19,21,18,24
5277,138-1,7분,2020-06-10,18,19,23,18,26
5253,138-1,8분,2020-06-10,18,19,24,18,27
5257,138-1,9분,2020-06-10,18,19,26,18,28
5259,138-1,10분,2020-06-10,18,19,27,18,29
7168,138-1,1분,2020-06-10,18,19,30,18,20
7035,138-1,2분,2020-06-10,18,19,32,18,21
7043,138-1,1분,2020-06-10,18,19,35,18,20
5356,138-1,3분,2020-06-10,18,19,36,18,22
5357,138-1,4분,2020-06-10,18,19,38,18,23
5358,138-1,7분,2020-06-10,18,19,39,18,26
5190,138-1,5분,2020-06-10,18,19,41,18,24
5192,138-1,7분,2020-06-10,18,19,43,18,26
5340,138-1,9분,2020-06-10,18,19,44,18,28
5155,138-1,10분,2020-06-10,18,19,46,18,29
5153,138-1,12분,2020-06-10,18,19,47,18,31
5292,138-1,13분,2020-06-10,18,19,49,18,32
5101,138-1,14분,2020-06-10,18,19,50,18,33
5102,138-1,14분,2020-06-10,18,19,52,18,33
5103,138-1,16분,2020-06-10,18,19,54,18,35
5104,138-1,17분,2020-06-10,18,19,55,18,36
5108,138-1,18분,2020-06-10,18,19,57,18,37
5110,138-1,19분,2020-06-10,18,19,59,18,38
15111,138-1,20분,2020-06-10,18,20,0,18,40
15117,138-1,21분,2020-06-10,18,20,2,18,41
15121,138-1,23분,2020-06-10,18,20,4,18,43
15283,138-1,23분,2020-06-10,18,20,5,18,43
15098,138-1,24분,2020-06-10,18,20,7,18,44
15254,138-1,1분,2020-06-10,18,20,11,18,21
15073,138-1,5분,2020-06-10,18,20,12,18,25
15069,138-1,9분,2020-06-10,18,20,14,18,29
15085,138-1,11분,2020-06-10,18,20,16,18,31
15143,138-1,12분,2020-06-10,18,20,17,18,32
15072,138-1,8분,2020-06-10,18,20,19,18,28
15255,138-1,8분,2020-06-10,18,20,21,18,28
15082,138-1,9분,2020-06-10,18,20,22,18,29
15097,138-1,10분,2020-06-10,18,20,24,18,30
15284,138-1,11분,2020-06-10,18,20,26,18,31
15122,138-1,12분,2020-06-10,18,20,27,18,32
15118,138-1,14분,2020-06-10,18,20,29,18,34
15115,138-1,16분,2020-06-10,18,20,31,18,36
15113,138-1,17분,2020-06-10,18,20,33,18,37
5146,138-1,1분,2020-06-10,18,20,36,18,21
5147,138-1,2분,2020-06-10,18,20,38,18,22
5148,138-1,2분,2020-06-10,18,20,39,18,22
5149,138-1,3분,2020-06-10,18,20,41,18,23
5150,138-1,4분,2020-06-10,18,20,42,18,24
5152,138-1,5분,2020-06-10,18,20,44,18,25
5154,138-1,6분,2020-06-10,18,20,46,18,26
5158,138-1,8분,2020-06-10,18,20,48,18,28
5193,138-1,2분,2020-06-10,18,20,49,18,22
5321,138-1,5분,2020-06-10,18,20,51,18,25
5277,138-1,7분,2020-06-10,18,20,53,18,27
5253,138-1,8분,2020-06-10,18,20,54,18,28
5257,138-1,9분,2020-06-10,18,20,56,18,29
5259,138-1,10분,2020-06-10,18,20,58,18,30
7034,138-1,13분,2020-06-10,18,20,59,18,33
7168,138-1,13분,2020-06-10,18,21,1,18,34
7035,138-1,1분,2020-06-10,18,21,3,18,22
7067,138-1,15분,2020-06-10,18,21,4,18,36
5356,138-1,2분,2020-06-10,18,21,8,18,23
5357,138-1,3분,2020-06-10,18,21,9,18,24
5358,138-1,6분,2020-06-10,18,21,11,18,27
5190,138-1,5분,2020-06-10,18,21,12,18,26
5192,138-1,6분,2020-06-10,18,21,14,18,27
5340,138-1,8분,2020-06-10,18,21,15,18,29
5155,138-1,9분,2020-06-10,18,21,17,18,30
5153,138-1,11분,2020-06-10,18,21,18,18,32
5292,138-1,9분,2020-06-10,18,21,20,18,30
5101,138-1,13분,2020-06-10,18,21,22,18,34
5102,138-1,11분,2020-06-10,18,21,23,18,32
5103,138-1,15분,2020-06-10,18,21,25,18,36
5104,138-1,13분,2020-06-10,18,21,26,18,34
5108,138-1,14분,2020-06-10,18,21,28,18,35
5110,138-1,16분,2020-06-10,18,21,29,18,37
15111,138-1,16분,2020-06-10,18,21,31,18,37
15117,138-1,17분,2020-06-10,18,21,33,18,38
15121,138-1,19분,2020-06-10,18,21,34,18,40
15283,138-1,20분,2020-06-10,18,21,36,18,41
15098,138-1,20분,2020-06-10,18,21,37,18,41
15081,138-1,22분,2020-06-10,18,21,39,18,43
15254,138-1,22분,2020-06-10,18,21,41,18,43
15073,138-1,4분,2020-06-10,18,21,42,18,25
15069,138-1,7분,2020-06-10,18,21,44,18,28
15085,138-1,10분,2020-06-10,18,21,45,18,31
15143,138-1,11분,2020-06-10,18,21,47,18,32
15072,138-1,5분,2020-06-10,18,21,48,18,26
15255,138-1,7분,2020-06-10,18,21,50,18,28
15082,138-1,7분,2020-06-10,18,21,51,18,28
15097,138-1,9분,2020-06-10,18,21,53,18,30
15284,138-1,10분,2020-06-10,18,21,55,18,31
15122,138-1,10분,2020-06-10,18,21,56,18,31
15118,138-1,13분,2020-06-10,18,21,58,18,34
15115,138-1,14분,2020-06-10,18,21,59,18,35
15113,138-1,16분,2020-06-10,18,22,1,18,38
5112,138-1,16분,2020-06-10,18,22,3,18,38
5146,138-1,1분,2020-06-10,18,22,4,18,23
5147,138-1,1분,2020-06-10,18,22,6,18,23
5148,138-1,2분,2020-06-10,18,22,7,18,24
5149,138-1,3분,2020-06-10,18,22,9,18,25
5150,138-1,4분,2020-06-10,18,22,10,18,26
5152,138-1,5분,2020-06-10,18,22,12,18,27
5154,138-1,6분,2020-06-10,18,22,13,18,28
5158,138-1,8분,2020-06-10,18,22,15,18,30
5193,138-1,2분,2020-06-10,18,22,17,18,24
5321,138-1,5분,2020-06-10,18,22,18,18,27
5277,138-1,7분,2020-06-10,18,22,20,18,29
5253,138-1,8분,2020-06-10,18,22,22,18,30
5257,138-1,7분,2020-06-10,18,22,23,18,29
5259,138-1,8분,2020-06-10,18,22,25,18,30
7034,138-1,10분,2020-06-10,18,22,26,18,32
7168,138-1,11분,2020-06-10,18,22,28,18,33
7035,138-1,12분,2020-06-10,18,22,29,18,34
7067,138-1,15분,2020-06-10,18,22,31,18,37
7043,138-1,15분,2020-06-10,18,22,33,18,37
5356,138-1,2분,2020-06-10,18,22,34,18,24
5357,138-1,3분,2020-06-10,18,22,36,18,25
5358,138-1,6분,2020-06-10,18,22,37,18,28
5190,138-1,12분,2020-06-10,18,22,39,18,34
5192,138-1,1분,2020-06-10,18,22,40,18,23
5340,138-1,4분,2020-06-10,18,22,42,18,26
5155,138-1,4분,2020-06-10,18,22,43,18,26
5153,138-1,6분,2020-06-10,18,22,45,18,28
5292,138-1,7분,2020-06-10,18,22,47,18,29
5101,138-1,8분,2020-06-10,18,22,48,18,30
5102,138-1,9분,2020-06-10,18,22,50,18,31
5103,138-1,11분,2020-06-10,18,22,51,18,33
5104,138-1,11분,2020-06-10,18,22,53,18,33
5108,138-1,12분,2020-06-10,18,22,55,18,34
5110,138-1,14분,2020-06-10,18,22,56,18,36
15111,138-1,14분,2020-06-10,18,22,58,18,36
15117,138-1,16분,2020-06-10,18,22,59,18,38
15121,138-1,18분,2020-06-10,18,23,1,18,41
15283,138-1,18분,2020-06-10,18,23,3,18,41
15098,138-1,19분,2020-06-10,18,23,4,18,42
15081,138-1,20분,2020-06-10,18,23,6,18,43
15254,138-1,21분,2020-06-10,18,23,7,18,44
15073,138-1,4분,2020-06-10,18,23,9,18,27
15069,138-1,7분,2020-06-10,18,23,11,18,30
15085,138-1,10분,2020-06-10,18,23,12,18,33
15143,138-1,11분,2020-06-10,18,23,14,18,34
15072,138-1,3분,2020-06-10,18,23,15,18,26
15255,138-1,4분,2020-06-10,18,23,17,18,27
15082,138-1,5분,2020-06-10,18,23,19,18,28
15097,138-1,6분,2020-06-10,18,23,20,18,29
15284,138-1,7분,2020-06-10,18,23,22,18,30
15122,138-1,8분,2020-06-10,18,23,24,18,31
15118,138-1,10분,2020-06-10,18,23,25,18,33
15115,138-1,12분,2020-06-10,18,23,27,18,35
15113,138-1,13분,2020-06-10,18,23,28,18,36
5112,138-1,14분,2020-06-10,18,23,30,18,37
5146,138-1,1분,2020-06-10,18,23,32,18,24
5147,138-1,1분,2020-06-10,18,23,33,18,24
5148,138-1,2분,2020-06-10,18,23,35,18,25
5149,138-1,3분,2020-06-10,18,23,36,18,26
5150,138-1,4분,2020-06-10,18,23,38,18,27
5152,138-1,5분,2020-06-10,18,23,39,18,28
5154,138-1,6분,2020-06-10,18,23,41,18,29
5158,138-1,8분,2020-06-10,18,23,42,18,31
5193,138-1,10분,2020-06-10,18,23,44,18,33
5321,138-1,1분,2020-06-10,18,23,46,18,24
5277,138-1,3분,2020-06-10,18,23,47,18,26
5253,138-1,4분,2020-06-10,18,23,49,18,27
5257,138-1,6분,2020-06-10,18,23,50,18,29
5259,138-1,7분,2020-06-10,18,23,52,18,30
7034,138-1,9분,2020-06-10,18,23,53,18,32
7168,138-1,10분,2020-06-10,18,23,55,18,33
7035,138-1,11분,2020-06-10,18,23,56,18,34
7067,138-1,15분,2020-06-10,18,23,58,18,38
7043,138-1,15분,2020-06-10,18,23,59,18,38
5356,138-1,2분,2020-06-10,18,24,1,18,26
5357,138-1,3분,2020-06-10,18,24,2,18,27
5358,138-1,6분,2020-06-10,18,24,4,18,30
5190,138-1,12분,2020-06-10,18,24,5,18,36
5192,138-1,1분,2020-06-10,18,24,7,18,25
5340,138-1,4분,2020-06-10,18,24,8,18,28
5155,138-1,4분,2020-06-10,18,24,10,18,28
5153,138-1,6분,2020-06-10,18,24,11,18,30
5292,138-1,7분,2020-06-10,18,24,13,18,31
5101,138-1,8분,2020-06-10,18,24,14,18,32
5102,138-1,8분,2020-06-10,18,24,16,18,32
5103,138-1,11분,2020-06-10,18,24,18,18,35
5104,138-1,11분,2020-06-10,18,24,19,18,35
5108,138-1,12분,2020-06-10,18,24,21,18,36
5110,138-1,13분,2020-06-10,18,24,22,18,37
15111,138-1,14분,2020-06-10,18,24,24,18,38
15117,138-1,15분,2020-06-10,18,24,26,18,39
15121,138-1,17분,2020-06-10,18,24,27,18,41
15283,138-1,17분,2020-06-10,18,24,29,18,41
15098,138-1,18분,2020-06-10,18,24,31,18,42
15081,138-1,20분,2020-06-10,18,24,32,18,44
15254,138-1,20분,2020-06-10,18,24,34,18,44
15073,138-1,25분,2020-06-10,18,24,36,18,49
15069,138-1,1분,2020-06-10,18,24,37,18,25
15085,138-1,3분,2020-06-10,18,24,39,18,27
15143,138-1,4분,2020-06-10,18,24,40,18,28
15072,138-1,3분,2020-06-10,18,24,42,18,27
15255,138-1,4분,2020-06-10,18,24,44,18,28
15082,138-1,5분,2020-06-10,18,24,45,18,29
15097,138-1,6분,2020-06-10,18,24,47,18,30
15284,138-1,7분,2020-06-10,18,24,48,18,31
15122,138-1,8분,2020-06-10,18,24,50,18,32
15118,138-1,10분,2020-06-10,18,24,52,18,34
15115,138-1,12분,2020-06-10,18,24,53,18,36
15113,138-1,13분,2020-06-10,18,24,55,18,37
5112,138-1,14분,2020-06-10,18,24,57,18,38
5146,138-1,15분,2020-06-10,18,24,58,18,39
5148,138-1,1분,2020-06-10,18,25,1,18,26
5149,138-1,2분,2020-06-10,18,25,2,18,27
5150,138-1,2분,2020-06-10,18,25,4,18,27
5152,138-1,3분,2020-06-10,18,25,6,18,28
5154,138-1,4분,2020-06-10,18,25,7,18,29
5158,138-1,6분,2020-06-10,18,25,9,18,31
5193,138-1,8분,2020-06-10,18,25,10,18,33
5321,138-1,11분,2020-06-10,18,25,12,18,36
5277,138-1,1분,2020-06-10,18,25,13,18,26
5253,138-1,2분,2020-06-10,18,25,15,18,27
5257,138-1,4분,2020-06-10,18,25,16,18,29
5259,138-1,5분,2020-06-10,18,25,18,18,30
7034,138-1,7분,2020-06-10,18,25,19,18,32
7168,138-1,8분,2020-06-10,18,25,21,18,33
7035,138-1,9분,2020-06-10,18,25,22,18,34
7067,138-1,13분,2020-06-10,18,25,24,18,38
7043,138-1,13분,2020-06-10,18,25,25,18,38
5356,138-1,2분,2020-06-10,18,25,27,18,27
5357,138-1,3분,2020-06-10,18,25,28,18,28
5358,138-1,6분,2020-06-10,18,25,30,18,31
5190,138-1,12분,2020-06-10,18,25,31,18,37
5192,138-1,13분,2020-06-10,18,25,33,18,38
5340,138-1,2분,2020-06-10,18,25,34,18,27
5155,138-1,3분,2020-06-10,18,25,36,18,28
5153,138-1,5분,2020-06-10,18,25,37,18,30
5292,138-1,5분,2020-06-10,18,25,39,18,30
5101,138-1,7분,2020-06-10,18,25,40,18,32
5102,138-1,7분,2020-06-10,18,25,42,18,32
5103,138-1,9분,2020-06-10,18,25,44,18,34
5104,138-1,10분,2020-06-10,18,25,45,18,35
5108,138-1,11분,2020-06-10,18,25,47,18,36
5110,138-1,12분,2020-06-10,18,25,48,18,37
15111,138-1,13분,2020-06-10,18,25,50,18,38
15117,138-1,14분,2020-06-10,18,25,52,18,39
15121,138-1,16분,2020-06-10,18,25,54,18,41
15283,138-1,16분,2020-06-10,18,25,55,18,41
15098,138-1,17분,2020-06-10,18,25,57,18,42
15081,138-1,19분,2020-06-10,18,25,58,18,44
15254,138-1,19분,2020-06-10,18,26,0,18,45
15073,138-1,23분,2020-06-10,18,26,2,18,49
15069,138-1,27분,2020-06-10,18,26,3,18,53
15085,138-1,2분,2020-06-10,18,26,5,18,28
15143,138-1,3분,2020-06-10,18,26,6,18,29
15072,138-1,3분,2020-06-10,18,26,8,18,29
15255,138-1,4분,2020-06-10,18,26,10,18,30
15082,138-1,5분,2020-06-10,18,26,11,18,31
15097,138-1,6분,2020-06-10,18,26,13,18,32
15284,138-1,7분,2020-06-10,18,26,14,18,33
15122,138-1,8분,2020-06-10,18,26,16,18,34
15118,138-1,10분,2020-06-10,18,26,18,18,36
15115,138-1,12분,2020-06-10,18,26,19,18,38
15113,138-1,13분,2020-06-10,18,26,21,18,39
5112,138-1,14분,2020-06-10,18,26,23,18,40
5146,138-1,15분,2020-06-10,18,26,24,18,41
5147,138-1,16분,2020-06-10,18,26,26,18,42
5148,138-1,17분,2020-06-10,18,26,27,18,43
5150,138-1,1분,2020-06-10,18,26,31,18,27
5152,138-1,2분,2020-06-10,18,26,32,18,28
5154,138-1,4분,2020-06-10,18,26,34,18,30
5158,138-1,5분,2020-06-10,18,26,35,18,31
5193,138-1,7분,2020-06-10,18,26,37,18,33
5321,138-1,10분,2020-06-10,18,26,38,18,36
5277,138-1,1분,2020-06-10,18,26,40,18,27
5253,138-1,2분,2020-06-10,18,26,42,18,28
5257,138-1,4분,2020-06-10,18,26,43,18,30
5259,138-1,5분,2020-06-10,18,26,45,18,31
7034,138-1,7분,2020-06-10,18,26,46,18,33
7168,138-1,8분,2020-06-10,18,26,48,18,34
7035,138-1,9분,2020-06-10,18,26,49,18,35
7067,138-1,12분,2020-06-10,18,26,51,18,38
7043,138-1,12분,2020-06-10,18,26,52,18,38
5356,138-1,2분,2020-06-10,18,26,54,18,28
5357,138-1,3분,2020-06-10,18,26,55,18,29
5358,138-1,6분,2020-06-10,18,26,57,18,32
5190,138-1,12분,2020-06-10,18,26,58,18,38
5192,138-1,13분,2020-06-10,18,27,0,18,40
5340,138-1,2분,2020-06-10,18,27,2,18,29
5155,138-1,3분,2020-06-10,18,27,3,18,30
5153,138-1,5분,2020-06-10,18,27,5,18,32
5292,138-1,5분,2020-06-10,18,27,6,18,32
5101,138-1,7분,2020-06-10,18,27,8,18,34
5102,138-1,7분,2020-06-10,18,27,9,18,34
5103,138-1,9분,2020-06-10,18,27,11,18,36
5104,138-1,10분,2020-06-10,18,27,12,18,37
5108,138-1,11분,2020-06-10,18,27,14,18,38
5110,138-1,12분,2020-06-10,18,27,15,18,39
15111,138-1,13분,2020-06-10,18,27,17,18,40
15117,138-1,14분,2020-06-10,18,27,19,18,41
15121,138-1,16분,2020-06-10,18,27,20,18,43
15283,138-1,16분,2020-06-10,18,27,22,18,43
15098,138-1,17분,2020-06-10,18,27,23,18,44
15081,138-1,19분,2020-06-10,18,27,25,18,46
15254,138-1,19분,2020-06-10,18,27,26,18,46
15073,138-1,23분,2020-06-10,18,27,28,18,50
15069,138-1,27분,2020-06-10,18,27,30,18,54
15085,138-1,1분,2020-06-10,18,27,31,18,28
15143,138-1,2분,2020-06-10,18,27,33,18,29
15072,138-1,2분,2020-06-10,18,27,34,18,29
15255,138-1,3분,2020-06-10,18,27,36,18,30
15082,138-1,4분,2020-06-10,18,27,38,18,31
15097,138-1,6분,2020-06-10,18,27,39,18,33
15284,138-1,7분,2020-06-10,18,27,41,18,34
15122,138-1,7분,2020-06-10,18,27,42,18,34
15118,138-1,10분,2020-06-10,18,27,44,18,37
15115,138-1,11분,2020-06-10,18,27,46,18,38
15113,138-1,13분,2020-06-10,18,27,47,18,40
5112,138-1,13분,2020-06-10,18,27,49,18,40
5146,138-1,15분,2020-06-10,18,27,51,18,42
5147,138-1,15분,2020-06-10,18,27,52,18,42
5148,138-1,16분,2020-06-10,18,27,54,18,43
5149,138-1,17분,2020-06-10,18,27,55,18,44
5150,138-1,18분,2020-06-10,18,27,57,18,45
5152,138-1,1분,2020-06-10,18,27,58,18,28
5154,138-1,2분,2020-06-10,18,28,0,18,30
5158,138-1,4분,2020-06-10,18,28,2,18,32
5193,138-1,6분,2020-06-10,18,28,3,18,34
5321,138-1,9분,2020-06-10,18,28,5,18,37
5277,138-1,1분,2020-06-10,18,28,7,18,29
5253,138-1,2분,2020-06-10,18,28,8,18,30
5257,138-1,4분,2020-06-10,18,28,10,18,32
5259,138-1,5분,2020-06-10,18,28,11,18,33
7034,138-1,7분,2020-06-10,18,28,13,18,35
7168,138-1,8분,2020-06-10,18,28,14,18,36
7035,138-1,9분,2020-06-10,18,28,16,18,37
7067,138-1,12분,2020-06-10,18,28,17,18,40
7043,138-1,12분,2020-06-10,18,28,19,18,40
5356,138-1,2분,2020-06-10,18,28,20,18,30
5357,138-1,3분,2020-06-10,18,28,22,18,31
5358,138-1,6분,2020-06-10,18,28,23,18,34
5190,138-1,12분,2020-06-10,18,28,25,18,40
5192,138-1,13분,2020-06-10,18,28,27,18,41
5340,138-1,2분,2020-06-10,18,28,28,18,30
5155,138-1,3분,2020-06-10,18,28,30,18,31
5153,138-1,5분,2020-06-10,18,28,32,18,33
5292,138-1,5분,2020-06-10,18,28,33,18,33
5101,138-1,7분,2020-06-10,18,28,35,18,35
5102,138-1,7분,2020-06-10,18,28,36,18,35
5103,138-1,9분,2020-06-10,18,28,38,18,37
5104,138-1,10분,2020-06-10,18,28,40,18,38
5108,138-1,11분,2020-06-10,18,28,41,18,39
5110,138-1,12분,2020-06-10,18,28,43,18,40
15111,138-1,13분,2020-06-10,18,28,44,18,41
15117,138-1,14분,2020-06-10,18,28,46,18,42
15121,138-1,16분,2020-06-10,18,28,48,18,44
15283,138-1,16분,2020-06-10,18,28,49,18,44
15098,138-1,17분,2020-06-10,18,28,51,18,45
15081,138-1,19분,2020-06-10,18,28,52,18,47
15254,138-1,19분,2020-06-10,18,28,54,18,47
15073,138-1,23분,2020-06-10,18,28,56,18,51
15069,138-1,27분,2020-06-10,18,28,57,18,55
15085,138-1,29분,2020-06-10,18,28,59,18,57
15143,138-1,1분,2020-06-10,18,29,0,18,30
15072,138-1,2분,2020-06-10,18,29,2,18,31
15255,138-1,3분,2020-06-10,18,29,3,18,32
15082,138-1,4분,2020-06-10,18,29,5,18,33
15097,138-1,6분,2020-06-10,18,29,7,18,35
15284,138-1,7분,2020-06-10,18,29,8,18,36
15122,138-1,7분,2020-06-10,18,29,10,18,36
15118,138-1,10분,2020-06-10,18,29,11,18,39
15115,138-1,11분,2020-06-10,18,29,13,18,40
15113,138-1,13분,2020-06-10,18,29,15,18,42
5112,138-1,13분,2020-06-10,18,29,16,18,42
5146,138-1,15분,2020-06-10,18,29,18,18,44
5147,138-1,15분,2020-06-10,18,29,19,18,44
5148,138-1,16분,2020-06-10,18,29,21,18,45
5149,138-1,17분,2020-06-10,18,29,22,18,46
5150,138-1,18분,2020-06-10,18,29,24,18,47
5152,138-1,1분,2020-06-10,18,29,25,18,30
5154,138-1,2분,2020-06-10,18,29,27,18,31
5158,138-1,4분,2020-06-10,18,29,29,18,33
5193,138-1,6분,2020-06-10,18,29,30,18,35
5321,138-1,9분,2020-06-10,18,29,32,18,38
5277,138-1,1분,2020-06-10,18,29,33,18,30
5253,138-1,2분,2020-06-10,18,29,35,18,31
5257,138-1,4분,2020-06-10,18,29,37,18,33
5259,138-1,5분,2020-06-10,18,29,38,18,34
7034,138-1,7분,2020-06-10,18,29,40,18,36
7168,138-1,8분,2020-06-10,18,29,41,18,37
7035,138-1,9분,2020-06-10,18,29,43,18,38
7067,138-1,12분,2020-06-10,18,29,44,18,41
7043,138-1,12분,2020-06-10,18,29,46,18,41
5356,138-1,15분,2020-06-10,18,29,47,18,44
5358,138-1,3분,2020-06-10,18,29,50,18,32
5190,138-1,10분,2020-06-10,18,29,52,18,39
5192,138-1,11분,2020-06-10,18,29,53,18,40
5340,138-1,14분,2020-06-10,18,29,55,18,43
5153,138-1,2분,2020-06-10,18,29,58,18,31
5292,138-1,3분,2020-06-10,18,30,0,18,33
5101,138-1,4분,2020-06-10,18,30,1,18,34
5102,138-1,5분,2020-06-10,18,30,3,18,35
5103,138-1,7분,2020-06-10,18,30,5,18,37
5104,138-1,7분,2020-06-10,18,30,6,18,37
5108,138-1,8분,2020-06-10,18,30,8,18,38
5110,138-1,10분,2020-06-10,18,30,10,18,40
15111,138-1,10분,2020-06-10,18,30,11,18,40
15117,138-1,12분,2020-06-10,18,30,13,18,42
15121,138-1,13분,2020-06-10,18,30,15,18,43
15283,138-1,14분,2020-06-10,18,30,17,18,44
15098,138-1,15분,2020-06-10,18,30,18,18,45
15081,138-1,16분,2020-06-10,18,30,20,18,46
15254,138-1,17분,2020-06-10,18,30,22,18,47
15073,138-1,21분,2020-06-10,18,30,23,18,51
15069,138-1,25분,2020-06-10,18,30,25,18,55
15085,138-1,27분,2020-06-10,18,30,26,18,57
15143,138-1,28분,2020-06-10,18,30,28,18,58
15072,138-1,1분,2020-06-10,18,30,30,18,31
15255,138-1,2분,2020-06-10,18,30,32,18,32
15082,138-1,3분,2020-06-10,18,30,33,18,33
15097,138-1,5분,2020-06-10,18,30,35,18,35
15284,138-1,6분,2020-06-10,18,30,37,18,36
15122,138-1,6분,2020-06-10,18,30,38,18,36
15118,138-1,9분,2020-06-10,18,30,40,18,39
15115,138-1,10분,2020-06-10,18,30,42,18,40
15113,138-1,12분,2020-06-10,18,30,44,18,42
5112,138-1,13분,2020-06-10,18,30,46,18,43
5146,138-1,14분,2020-06-10,18,30,47,18,44
5147,138-1,15분,2020-06-10,18,30,49,18,45
5148,138-1,15분,2020-06-10,18,30,50,18,45
5149,138-1,16분,2020-06-10,18,30,52,18,46
5150,138-1,17분,2020-06-10,18,30,54,18,47
5152,138-1,18분,2020-06-10,18,30,55,18,48
5158,138-1,1분,2020-06-10,18,30,59,18,31
5193,138-1,4분,2020-06-10,18,31,0,18,35
5321,138-1,7분,2020-06-10,18,31,2,18,38
5253,138-1,1분,2020-06-10,18,31,5,18,32
5257,138-1,2분,2020-06-10,18,31,7,18,33
5259,138-1,3분,2020-06-10,18,31,9,18,34
7034,138-1,6분,2020-06-10,18,31,10,18,37
7168,138-1,7분,2020-06-10,18,31,12,18,38
7035,138-1,8분,2020-06-10,18,31,13,18,39
7067,138-1,10분,2020-06-10,18,31,15,18,41
7043,138-1,11분,2020-06-10,18,31,16,18,42
5356,138-1,13분,2020-06-10,18,31,18,18,44
5357,138-1,14분,2020-06-10,18,31,19,18,45
5358,138-1,2분,2020-06-10,18,31,21,18,33
5190,138-1,9분,2020-06-10,18,31,23,18,40
